,CXSE3.SA,ANIM3.SA,EGIE3.SA,BSLI4.SA,GRND3.SA,BEES3.SA,HBOR3.SA,WIZC3.SA,MTRE3.SA,PNVL3.SA,BBSE3.SA,GMAT3.SA,BLAU3.SA,DIRR3.SA,BRSR5.SA,CGRA4.SA,ENGI4.SA,FESA3.SA,GEPA3.SA,GEPA4.SA,SOJA3.SA,TAEE3.SA,TASA3.SA,TFCO4.SA,COCE5.SA,CPFE3.SA,SAPR3.SA,ALUP3.SA,EVEN3.SA,SEER3.SA,B3SA3.SA,CPLE3.SA,EUCA3.SA,HBSA3.SA,LAND3.SA,TAEE4.SA,VIVT3.SA,CASH3.SA,CMIN3.SA,USIM3.SA,USIM5.SA,CMIG3.SA,ESPA3.SA,ITUB4.SA,KLBN11.SA,TOTS3.SA,KLBN3.SA,OIBR4.SA,RANI3.SA,BMIN4.SA,ENEV3.SA,EQTL3.SA,RCSL4.SA,SUZB3.SA,ENGI3.SA,SMFT3.SA,TRIS3.SA,SBFG3.SA,JHSF3.SA,ONCO3.SA,LAVV3.SA,BMEB4.SA,HYPE3.SA,MILS3.SA,SANB11.SA,CYRE3.SA,CEAB3.SA,EZTC3.SA,RAIZ4.SA,NEOE3.SA,FESA4.SA,WEGE3.SA,TASA4.SA,BRAV3.SA,UNIP5.SA,SANB3.SA,ITSA4.SA,BRGE3.SA,RECV3.SA,QUAL3.SA,MBRF3.SA,EKTR3.SA,BEES4.SA,LWSA3.SA,EMBJ3.SA,CLSC3.SA,CRIV3.SA,KEPL3.SA,TAEE11.SA,UNIP6.SA,AGRO3.SA,POSI3.SA,CRIV4.SA,BRGE5.SA,BAZA3.SA,BRGE12.SA,KLBN4.SA,BRGE11.SA,CGRA3.SA,EUCA4.SA,AURE3.SA,BRGE6.SA,CLSC4.SA,LEVE3.SA,PDGR3.SA,SMTO3.SA,ITSA3.SA,AMBP3.SA,RAIL3.SA,CAML3.SA,BPAC11.SA,BRSR6.SA,SANB4.SA,BRAP4.SA,EMAE4.SA,EKTR4.SA,ASAI3.SA,VALE3.SA,OIBR3.SA,TTEN3.SA,BGIP3.SA,GGPS3.SA,SAPR4.SA,ISAE4.SA,AALR3.SA,BMGB4.SA,RENT3.SA,FRAS3.SA,TEND3.SA,COGN3.SA,INTB3.SA,BBDC3.SA,UNIP3.SA,SYNE3.SA,SAPR11.SA,ALUP11.SA,PSSA3.SA,SAUD3.SA,MATD3.SA,MULT3.SA,RDOR3.SA,TUPY3.SA,HAPV3.SA,AZZA3.SA,ENGI11.SA,PRIO3.SA,BRKM5.SA,DASA3.SA,PETR3.SA,ABEV3.SA,BHIA3.SA,YDUQ3.SA,BBAS3.SA,TIMS3.SA,VBBR3.SA,CSAN3.SA,SIMH3.SA,BBDC4.SA,ROMI3.SA,PETR4.SA,FHER3.SA,PGMN3.SA,FLRY3.SA,VIVA3.SA,IRBR3.SA,LREN3.SA,RADL3.SA,BGIP4.SA,BMEB3.SA,LIGT3.SA,ODPV3.SA,SBSP3.SA,MYPK3.SA,LJQQ3.SA,MRVE3.SA,UGPA3.SA,BRAP3.SA,CSNA3.SA,CURY3.SA,SLCE3.SA,POMO4.SA,RAPT4.SA,BPAC3.SA,GGBR4.SA,ALUP4.SA,BPAC5.SA,BRKM3.SA,BRSR3.SA,BSLI3.SA,IFCM3.SA,ISAE3.SA,ITUB3.SA,PLPL3.SA,CBAV3.SA,ECOR3.SA,GGBR3.SA,JSLG3.SA,PINE4.SA,VAMO3.SA,VULC3.SA,BEEF3.SA,CMIG4.SA,GOAU4.SA,DXCO3.SA,PMAM3.SA,ALOS3.SA,AXIA3.SA,MGLU3.SA,IGTI11.SA,PCAR3.SA,ALPA4.SA,MDIA3.SA,AMAR3.SA,CSMG3.SA,MOVI3.SA,AXIA6.SA,AZEV4.SA
2026-03-17,23.808,6.9311,47.3336,5.2144,4.9655,11.9182,5.8945,9.8445,4.8584,17.5605,42.7658,6.5962,15.2073,19.1329,127.9093,37.0737,21.5492,65.0783,72.1094,477.3021,9.3582,15.7687,6.8892,23.5581,39.3842,64.9459,10.5405,16.9877,11.2404,18.2644,18.0996,17.6206,27.8242,4.1139,11.5959,14.0335,45.5133,5.0125,5.9511,31.1866,48.0097,19.055,0.9353,44.6777,17.8845,144.8525,3.5065,1.5089,9.628,24.214,35.8392,47.2546,0.6016,48.3375,13.562,23.2105,6.0761,11.4485,18.2643,1.8718,15.3608,114.384,24.3879,15.4607,33.2806,42.3632,20.824,15.5455,3.0345,36.0343,6.1445,42.3103,7.0412,23.0089,62.739,13.7148,15.3049,13.8825,12.3644,1.7296,19.2236,55.094,8.9123,3.8318,75.1551,125.4904,7.031,7.1138,38.2638,61.1031,18.6398,4.4682,6.7442,13.4185,79.2272,13.4186,3.1386,13.1865,20.8496,26.9673,12.6187,12.965,133.6292,34.8295,2.8696,17.9136,12.9073,0.1562,14.6602,6.0078,55.7268,14.7667,14.0769,21.6878,32.2458,36.6496,9.7484,74.7831,0.1331,15.2832,76.859,12.5545,6.275,27.7803,3.2537,4.743,39.6313,20.5572,25.4286,2.5508,12.4955,14.5433,53.484,3.3358,33.1466,29.5247,42.7539,13.1601,3.403,28.2357,31.5245,11.6159,7.9857,17.2524,44.9808,56.2355,4.2003,0.4733,42.9954,15.423,0.717,7.7318,23.8143,12.6304,15.0374,1.4719,6.9377,16.0636,6.5822,29.1888,3.2755,1.7459,11.9437,15.9765,47.874,11.4194,15.4711,22.6572,36.1919,0.9626,12.4141,24.9892,8.2689,0.6962,4.8993,14.8453,16.6347,4.4394,27.5874,10.4657,4.8523,4.2669,15.6316,13.9846,6.8454,5.2805,6.0686,9.669,1.5365,0.3862,23.5355,39.5585,6.9095,10.7539,6.2022,8.0958,4.3379,8.8412,1.8284,9.9658,1.1142,6.4442,3.7007,4.2731,0.2798,21.2068,32.7023,2.6784,16.8914,1.0243,8.6754,11.6303,0.5067,37.575,3.5913,36.9493,0.1083
2026-03-18,23.942,6.9945,47.6801,5.2549,4.9804,11.9991,5.9908,9.8801,4.8822,17.6856,42.8425,6.6533,15.2974,19.2537,132.9846,37.3247,21.8694,66.7581,72.9229,500.6213,9.4167,15.8363,6.9314,23.7598,39.4865,65.3197,10.5809,17.0674,11.3548,18.4448,18.1449,17.6528,27.8578,4.1369,11.6473,14.0528,45.7095,5.0278,5.9577,31.9962,49.3561,19.1095,0.9384,44.7744,17.8814,148.3883,3.5114,1.5169,9.645,24.27,36.1161,47.3513,0.6021,48.2784,13.5899,23.3253,6.0862,11.4798,18.4003,1.901,15.409,114.6791,24.435,15.4421,33.327,42.583,20.8921,15.5937,3.1343,36.0843,6.1618,42.311,7.0657,23.0538,62.858,13.7093,15.3242,13.8893,12.3689,1.7268,19.2839,55.1345,8.9196,3.8317,75.1704,125.419,7.0319,7.1111,38.267,61.0884,18.6379,4.4736,6.745,13.4201,79.5247,13.4174,3.1307,13.1874,20.8158,26.9495,12.6269,12.9638,133.6564,34.84,2.913,17.8909,12.8994,0.1559,14.6503,6.0032,55.6015,14.7449,14.0724,21.6512,32.1511,36.5984,9.7294,74.6688,0.1334,15.2673,76.848,12.5193,6.267,27.7822,3.2552,4.7291,39.5385,20.5232,25.2795,2.5481,12.5061,14.4893,53.3353,3.3276,33.0587,29.4501,42.6482,13.1005,3.3666,28.1436,31.3852,11.5715,7.9462,17.1959,44.8649,56.0363,4.121,0.4566,42.843,15.3983,0.7067,7.6867,23.642,12.4946,14.8159,1.4417,6.8925,16.003,6.5652,28.9687,3.2622,1.7096,11.8764,15.8766,47.758,11.3519,15.4217,22.4388,35.7226,0.9419,12.3673,24.9398,8.252,0.6849,4.8765,14.6272,16.5779,4.3977,27.5304,10.3721,4.8286,4.2511,15.4378,13.8272,6.7861,5.1747,6.0434,9.5613,1.5118,0.3832,23.3337,39.4018,6.8558,10.7253,6.1732,7.9371,4.3079,8.7495,1.8096,9.8925,1.0852,6.3803,3.625,4.2617,0.2787,21.0313,32.4498,2.6278,16.7301,1.0066,8.644,11.5089,0.5053,37.3325,3.5227,36.5925,0.1079
2026-03-19,24.0815,7.0598,48.0395,5.297,4.9908,12.0806,6.093,9.9093,4.9001,17.7978,42.9106,6.7073,15.3963,19.3835,138.2613,37.5327,22.2,68.7086,73.4049,525.1572,9.4756,15.8989,6.9811,23.8882,39.5948,65.9324,10.6212,17.1684,11.4561,18.5423,18.1931,17.6908,27.8913,4.1568,11.7004,14.0776,45.8085,5.0387,5.9688,32.8119,50.8271,19.1819,0.941,44.8713,17.8992,152.0104,3.5163,1.5268,9.6619,24.3162,36.3789,47.4557,0.6073,48.2811,13.6258,23.3465,6.0891,11.5107,18.5515,1.9306,15.4168,115.0408,24.489,15.4429,33.3735,42.6395,21.0996,15.6385,3.3037,36.1361,6.1732,42.3117,7.0968,23.0927,62.9158,13.7038,15.3328,13.8983,12.3735,1.7227,19.372,55.1751,8.9312,3.8299,75.0835,125.3532,7.0328,7.1048,38.2648,61.0737,18.6131,4.4795,6.7457,13.4221,79.8404,13.4164,3.1251,13.1883,20.7637,26.9318,12.635,12.9626,133.5612,34.8606,2.9474,17.8749,12.8952,0.1552,14.6377,6.0,55.4494,14.7196,14.0679,21.6146,32.0863,36.5955,9.7264,74.5846,0.1337,15.2487,76.9899,12.4941,6.2621,27.7841,3.2571,4.7208,39.3622,20.5099,25.1188,2.5408,12.4709,14.4292,53.267,3.3181,32.9818,29.369,42.5608,13.0752,3.3281,28.0518,31.205,11.5286,7.8974,17.1149,44.7789,55.8516,4.0387,0.4401,42.7072,15.3702,0.696,7.6347,23.4781,12.3609,14.5935,1.4146,6.8384,15.9302,6.5482,28.7504,3.2502,1.6755,11.8094,15.7512,47.586,11.2633,15.3725,22.2225,35.2166,0.921,12.3105,24.8699,8.2288,0.6761,4.8383,14.412,16.5254,4.3476,27.4746,10.2854,4.8048,4.2304,15.2589,13.6772,6.7282,5.0686,6.0163,9.4441,1.4916,0.3803,23.1336,39.2457,6.8205,10.6996,6.1443,7.7952,4.2619,8.65,1.8011,9.8168,1.0569,6.3163,3.5411,4.2457,0.2775,20.8689,32.132,2.5774,16.5606,0.9891,8.5709,11.3727,0.504,37.0916,3.4494,36.2331,0.1076
2026-03-20,24.2218,7.1258,48.428,5.3594,4.9911,12.156,6.1982,9.9408,4.918,17.8953,43.0337,6.7555,15.4964,19.476,143.7474,37.7418,22.5237,70.8021,73.6479,550.8957,9.5345,15.9598,7.0306,24.1616,39.6908,66.6334,10.67,17.2254,11.5627,18.6474,18.2415,17.727,27.9095,4.1813,11.7673,14.1025,45.903,5.0585,5.9842,33.5884,52.1493,19.2591,0.9407,44.9856,17.9242,155.9219,3.5216,1.5339,9.6932,24.3318,36.602,47.5603,0.6132,48.3219,13.6679,23.3577,6.1246,11.5417,18.7028,1.9605,15.4517,115.2755,24.5431,15.4497,33.42,42.6949,21.3449,15.6834,3.458,36.1806,6.1917,42.3069,7.1243,23.1254,62.9319,13.6967,15.3548,13.9078,12.3869,1.7186,19.4513,55.2312,8.9465,3.8293,75.1494,125.317,7.0337,7.0917,38.2913,61.0503,18.6326,4.4854,6.7465,13.4253,80.1419,13.4159,3.1183,13.1904,20.7229,26.9064,12.6484,12.9615,133.5371,34.8812,2.9812,17.8401,12.8909,0.1543,14.6252,6.0047,55.3456,14.7108,14.0635,21.5781,31.9902,36.5912,9.7528,74.5005,0.133,15.2251,77.478,12.4979,6.2498,27.8423,3.2356,4.7124,39.2564,20.4869,24.9304,2.5339,12.4391,14.3544,53.2052,3.3069,32.8977,29.288,42.4674,13.0404,3.291,27.9579,31.0739,11.4857,7.8476,17.0178,44.6449,55.6395,3.9643,0.4255,42.6022,15.3524,0.6854,7.5825,23.3153,12.2324,14.3921,1.3915,6.7843,15.8521,6.5325,28.5753,3.2382,1.6468,11.7466,15.585,47.4146,11.228,15.3235,22.0427,34.7303,0.9049,12.2489,24.8032,8.1911,0.6666,4.8016,14.2051,16.473,4.298,27.3577,10.2045,4.7812,4.2097,15.0842,13.5743,6.6816,4.9648,5.9889,9.3148,1.4659,0.3774,22.9352,39.1286,6.7898,10.6748,6.1215,7.671,4.2198,8.5349,1.7764,9.7417,1.0289,6.2761,3.467,4.2299,0.2764,20.7159,31.8331,2.5339,16.4114,0.9802,8.5114,11.2325,0.5016,36.8249,3.3799,35.9413,0.1075
2026-03-23,24.3136,7.2125,48.779,5.3925,5.0104,12.23,6.3121,9.9969,4.9404,17.975,43.062,6.8199,15.6026,19.5786,148.768,38.0603,22.9844,72.6619,74.4266,576.9294,9.5959,16.0164,7.0756,24.451,39.8045,66.9977,10.6889,17.4074,11.6824,18.87,18.2633,17.7765,27.9513,4.2038,11.7818,14.1174,46.1863,5.0781,5.9881,34.4037,53.8331,19.3116,0.9446,45.1131,17.966,159.2577,3.5271,1.5438,9.716,24.3747,36.8356,47.7408,0.6164,48.322,13.715,23.41,6.1701,11.5914,18.8901,1.9764,15.5322,115.7521,24.6051,15.4536,33.4918,43.1577,21.5211,15.7228,3.5945,36.2094,6.2076,42.2747,7.1432,23.1706,62.9441,13.7146,15.3701,13.9143,12.3853,1.7163,19.5136,55.302,8.9716,3.8326,75.352,125.2749,7.0346,7.0993,38.2855,61.0634,18.5967,4.4969,6.7468,13.4223,80.3581,13.4159,3.1189,13.1902,20.6937,26.9744,12.6546,12.9626,133.5583,34.8571,3.0415,17.908,12.907,0.1544,14.6309,6.0062,55.3222,14.7092,14.0642,21.5515,31.9083,36.5362,9.757,74.4141,0.1332,15.2125,77.6887,12.4028,6.2517,27.844,3.24,4.6995,39.2743,20.4887,24.7884,2.5396,12.4355,14.3176,52.9803,3.2986,32.8615,29.2658,42.4389,13.0011,3.2632,27.8964,30.9389,11.4621,7.8054,17.0366,44.5462,55.431,3.9062,0.4115,42.4592,15.3406,0.6741,7.5294,23.2019,12.0784,14.1825,1.3674,6.7726,15.8104,6.5164,28.3551,3.227,1.6202,11.6805,15.4987,47.3547,11.1861,15.2606,21.8286,34.282,0.8897,12.2012,24.7109,8.1814,0.6601,4.7754,14.0436,16.4236,4.2671,27.3227,10.119,4.7578,4.2033,14.9197,13.4583,6.6291,4.8742,5.9641,9.2409,1.4434,0.3758,22.7386,39.0158,6.7438,10.6421,6.0886,7.5454,4.1893,8.4505,1.7665,9.6687,1.0074,6.2088,3.4034,4.2221,0.2733,20.5708,31.569,2.4865,16.2625,0.9639,8.478,11.143,0.499,36.6243,3.3206,35.6862,0.1067
2026-03-24,24.4621,7.3003,49.1545,5.4294,5.0289,12.3147,6.4282,10.0421,4.9695,18.0577,43.1255,6.8811,15.6803,19.6817,153.9557,38.4008,23.46,74.5705,75.2842,604.9999,9.6502,16.0661,7.1188,24.7439,39.9244,67.4111,10.7123,17.5745,11.7926,19.0672,18.2948,17.8054,27.9932,4.2327,11.8067,14.1427,46.4417,5.1034,5.9921,35.3808,55.5284,19.377,0.9494,45.2159,18.0055,163.0858,3.5325,1.5539,9.7391,24.4656,37.0969,47.9125,0.6168,48.3157,13.7732,23.4841,6.2115,11.6414,19.1813,1.99,15.5962,116.082,24.6318,15.4731,33.5227,43.7031,21.7782,15.7515,3.7713,36.2751,6.2236,42.2831,7.1711,23.2159,62.9564,13.7179,15.391,13.9211,12.3795,1.7137,19.5761,55.3605,8.9949,3.8358,75.4839,125.2511,7.0355,7.1037,38.2819,61.0542,18.5739,4.5105,6.7475,13.4244,80.6351,13.4161,3.1195,13.192,20.6655,27.0188,12.6461,12.9614,133.4573,34.8763,3.0833,17.9533,12.9222,0.1546,14.6212,6.0077,55.3366,14.7116,14.0547,21.525,31.8266,36.4827,9.7727,74.3357,0.1335,15.1969,77.7009,12.2944,6.2464,27.8406,3.2397,4.6866,39.2923,20.4905,24.6502,2.5459,12.444,14.2809,52.8469,3.2881,32.7693,29.2318,42.4104,12.9658,3.2281,27.8008,30.7951,11.4362,7.7743,17.021,44.4257,55.2233,3.8308,0.3971,42.3168,15.3344,0.6678,7.4907,23.0649,11.9319,13.976,1.3421,6.7509,15.7673,6.4932,28.1528,3.2159,1.5933,11.6147,15.4026,47.2658,11.1473,15.1939,21.6197,33.9301,0.8682,12.1632,24.6357,8.1718,0.6534,4.7597,13.8464,16.3774,4.2365,27.2632,10.0282,4.7345,4.1968,14.7739,13.3434,6.5806,4.7861,5.9393,9.1497,1.4219,0.3743,22.5431,38.879,6.698,10.6109,6.0545,7.4133,4.1547,8.3557,1.747,9.5983,0.9836,6.1394,3.3558,4.2143,0.2712,20.4268,31.3071,2.4401,16.115,0.947,8.4321,11.0626,0.4963,36.3139,3.2591,35.4342,0.1062
2026-03-25,24.5958,7.3659,49.5469,5.47,5.0468,12.4015,6.5378,10.0768,4.9978,18.1336,43.2107,6.9425,15.8103,19.7827,159.2812,38.6884,23.7868,76.5292,76.137,634.5153,9.7049,16.1316,7.1703,25.0366,40.041,67.7677,10.7488,17.6934,11.8965,19.268,18.3502,17.8385,28.0221,4.2586,11.8596,14.1626,46.6509,5.1262,6.0003,36.2482,57.2289,19.4417,0.9525,45.3073,18.0196,167.1013,3.5374,1.5641,9.762,24.5517,37.36,48.0425,0.6192,48.2851,13.8144,23.5983,6.2266,11.6948,19.3459,2.005,15.6625,116.4129,24.617,15.4747,33.5715,43.9688,22.017,15.7803,3.9165,36.3331,6.2397,42.3157,7.1991,23.26,63.0089,13.7106,15.3959,13.928,12.3737,1.7111,19.6387,55.4296,9.0183,3.8327,75.4993,125.2452,7.0364,7.1017,38.2847,61.0084,18.5877,4.516,6.7483,13.4268,81.0024,13.4174,3.1136,13.1929,20.6353,27.027,12.6458,12.9602,133.4844,34.8994,3.13,17.9314,12.92,0.1544,14.6161,6.0042,55.2767,14.6847,14.0452,21.4986,31.7391,36.4526,9.7882,74.2579,0.1338,15.1904,77.7586,12.187,6.236,27.8372,3.242,4.6738,39.221,20.4772,24.5201,2.5449,12.45,14.2196,52.7138,3.2762,32.7057,29.147,42.328,12.9174,3.1992,27.6789,30.6334,11.4092,7.7352,16.9666,44.3017,55.0277,3.7418,0.3791,42.1625,15.3213,0.6585,7.447,22.9069,11.7772,13.7839,1.3173,6.7061,15.7134,6.4696,27.9316,3.2048,1.5659,11.5492,15.3012,47.1571,11.1045,15.1223,21.4127,33.5331,0.8432,12.1175,24.5415,8.162,0.6448,4.7341,13.6581,16.3133,4.2032,27.1905,9.9387,4.7089,4.1841,14.5494,13.1876,6.5242,4.6968,5.8993,9.0546,1.3971,0.3728,22.3493,38.724,6.6501,10.5718,6.0221,7.2641,4.1184,8.2574,1.7445,9.5249,0.9615,6.072,3.2854,4.2051,0.2669,20.2576,31.0653,2.3945,15.9575,0.9307,8.3995,10.9696,0.4937,36.0237,3.1921,35.0927,0.106
2026-03-26,24.7259,7.4258,49.9508,5.5122,5.0614,12.4889,6.6493,10.1269,5.0189,18.2253,43.2977,7.0082,15.888,19.8928,165.3563,38.908,24.1416,78.8001,76.6404,665.4681,9.7599,16.1897,7.2298,25.3203,40.1638,68.3756,10.7984,17.7959,11.9767,19.3825,18.3779,17.876,28.051,4.2796,11.9141,14.1875,46.7743,5.1476,6.0131,37.0717,59.0163,19.4993,0.9552,45.399,18.0591,171.2158,3.5426,1.5743,9.7869,24.6213,37.6193,48.1584,0.6216,48.3162,13.8658,23.6179,6.2407,11.7408,19.4904,2.018,15.6909,116.8115,24.6152,15.488,33.6204,44.0442,22.2755,15.8055,4.1248,36.393,6.2543,42.3483,7.2277,23.2999,63.0394,13.7032,15.4049,13.937,12.3679,1.7065,19.7441,55.4789,9.0417,3.8278,75.5002,125.1917,7.0373,7.0874,38.2822,60.9728,18.5681,4.5209,6.7491,13.4295,81.3511,13.419,3.1085,13.193,20.5928,27.06,12.6449,12.9591,133.4497,34.9236,3.1669,17.9163,12.9158,0.1543,14.5794,6.0021,55.0579,14.6781,14.0357,21.4721,31.6637,36.4706,9.7946,74.2099,0.1341,15.1811,77.9773,12.0566,6.2276,27.8307,3.2412,4.6688,39.0668,20.4639,24.3785,2.5377,12.3915,14.1459,52.5998,3.2635,32.6323,29.0557,42.2459,12.8808,3.1613,27.5575,30.401,11.3811,7.6871,16.8836,44.1748,54.8463,3.6469,0.3591,42.0246,15.3081,0.6509,7.3967,22.7227,11.6193,13.5805,1.2942,6.6523,15.6418,6.4462,27.7121,3.1955,1.539,11.4841,15.1776,46.9932,11.0201,15.0386,21.2129,33.1005,0.8191,12.0619,24.4606,8.1438,0.6356,4.6937,13.4719,16.2588,4.1583,27.1193,9.8557,4.68,4.1662,14.3579,13.042,6.4692,4.6019,5.8618,8.9496,1.3712,0.3712,22.155,38.5656,6.6199,10.5356,5.99,7.129,4.0889,8.1519,1.711,9.4476,0.9396,6.0154,3.2076,4.1849,0.2619,20.0943,30.7611,2.3512,15.7958,0.9146,8.3256,10.862,0.4911,35.7357,3.1262,34.7557,0.1059
2026-03-27,24.8566,7.4862,50.3855,5.5724,5.0746,12.5735,6.7641,10.1597,5.041,18.3162,43.4947,7.0662,16.037,19.9609,171.6631,39.1289,24.4862,81.1831,76.7585,698.75,9.8152,16.246,7.2891,25.5865,40.2741,69.1242,10.8365,17.8841,12.0359,19.5052,18.4307,17.9118,28.0624,4.299,11.9828,14.2125,46.9321,5.1678,6.0303,37.8826,60.6806,19.5685,0.9555,45.5081,18.0883,175.7001,3.5486,1.5816,9.8149,24.657,37.8667,48.2605,0.6241,48.398,13.9162,23.6437,6.2548,11.7871,19.6745,2.0283,15.7483,116.979,24.6134,15.5016,33.6659,44.1056,22.5281,15.8308,4.3354,36.4148,6.2746,42.3678,7.2527,23.3336,63.028,13.6943,15.4167,13.9465,12.3708,1.702,19.8136,55.526,9.0652,3.8242,75.6069,125.3111,7.0382,7.0603,38.298,60.8992,18.5938,4.5258,6.7499,13.4335,81.7785,13.4206,3.1037,13.1828,20.5613,27.0853,12.6413,12.9579,133.4698,34.9477,3.1966,17.8823,12.9115,0.1542,14.5239,6.0079,54.84,14.7077,14.0263,21.4421,31.543,36.499,9.7423,74.1496,0.1334,15.1669,78.2649,11.9436,6.2111,27.8642,3.2224,4.6639,38.9132,20.4507,24.2084,2.531,12.3227,14.0756,52.4894,3.2541,32.5346,28.9646,42.1579,12.8332,3.1246,27.4344,30.2171,11.3531,7.638,16.7274,44.0482,54.5218,3.5561,0.3402,41.9077,15.3037,0.6434,7.3421,22.5399,11.4872,13.3965,1.2729,6.5989,15.5651,6.4229,27.5346,3.1854,1.5172,11.4231,15.0114,46.8298,10.9804,14.9658,21.0478,32.6654,0.8038,12.0015,24.3681,8.1186,0.6269,4.6506,13.2932,16.2031,4.1138,26.9856,9.7783,4.6513,4.1484,14.1123,12.9289,6.4251,4.5075,5.8241,8.8404,1.3494,0.3704,21.9625,38.4456,6.5901,10.5044,5.9637,7.0258,4.0488,8.0406,1.6835,9.3592,0.9186,5.9699,3.1387,4.1631,0.2571,19.9259,30.475,2.3132,15.6535,0.9064,8.2618,10.745,0.4882,35.4774,3.0616,34.4834,0.1058
2026-03-30,24.9694,7.6271,50.9216,5.6323,5.1003,12.7163,6.8926,10.3004,5.0677,18.4417,43.6603,7.1227,16.2139,20.0924,181.0999,39.4586,25.0305,83.8186,79.0733,731.9709,9.873,16.2872,7.3335,25.9536,40.4402,69.5214,10.9193,18.0887,12.1311,19.7392,18.4897,18.0163,28.0976,4.3254,11.9752,14.2354,47.5413,5.1827,6.0376,38.8129,62.8541,19.6236,0.9679,45.6316,18.1397,180.1692,3.5543,1.5921,9.8678,24.675,38.097,48.4959,0.624,48.3833,14.0013,23.7659,6.3046,11.8444,20.0794,2.041,15.7778,117.3899,24.651,15.4289,33.6795,44.6184,22.7166,15.8631,4.5217,36.4647,6.2991,42.319,7.2679,23.3693,63.1211,13.8187,15.4231,13.9532,12.3696,1.7096,19.9057,55.5761,9.1086,3.8279,75.9619,125.3968,7.0391,7.0548,38.4219,60.8072,18.559,4.5455,6.7501,13.431,81.8909,13.4213,3.1041,13.1785,20.5044,27.1682,12.6362,12.959,132.7432,35.0249,3.2522,17.8779,12.9262,0.1555,14.6455,6.0069,55.1551,14.7786,14.0266,21.442,31.4311,36.3641,9.6762,74.1788,0.1337,15.1544,78.4666,11.8629,6.1993,27.8878,3.1962,4.6636,38.8106,20.451,24.1214,2.5348,12.3127,14.0354,52.3668,3.2366,32.5619,28.9642,42.1414,12.8337,3.0889,27.352,30.0792,11.3248,7.588,16.6832,43.9402,54.3677,3.4559,0.3242,42.1457,15.2689,0.6338,7.2896,22.394,11.3733,13.1914,1.2652,6.6007,15.5101,6.3966,27.5052,3.1908,1.4887,11.364,14.929,46.765,10.9527,14.8567,20.7789,33.0968,0.7832,11.9848,24.2998,8.1483,0.6197,4.6471,13.2298,16.1833,4.0835,26.997,9.6886,4.6308,4.1391,13.9874,12.7837,6.3711,4.4474,5.7777,8.8001,1.3348,0.3663,21.7758,38.344,6.5763,10.4713,5.9521,6.9059,4.0225,7.9374,1.6654,9.308,0.8968,6.0099,3.0766,4.1596,0.2497,19.776,30.2814,2.2979,15.5972,0.8934,8.2148,10.6469,0.4855,35.2834,3.0089,34.382,0.1052
2026-03-31,25.16,7.7779,51.4132,5.6947,5.136,12.7958,7.0245,10.4404,5.0974,18.5681,43.8604,7.1881,16.4116,20.2625,191.4604,39.6124,25.5183,86.9575,81.361,768.1748,9.9289,16.3183,7.4229,26.3355,40.5862,69.9397,11.0155,18.2754,12.2195,19.8031,18.6046,18.143,28.1328,4.361,12.0084,14.2355,48.3924,5.2033,6.045,39.8963,65.0566,19.6933,0.9808,45.7293,18.2096,184.8292,3.56,1.6028,9.931,24.7707,38.3922,48.7457,0.6263,48.3623,14.0846,23.9308,6.3735,11.934,20.4979,2.0539,15.8433,117.9384,24.8099,15.356,33.6519,45.1615,23.0741,15.9939,4.7086,36.5518,6.3188,42.3109,7.2995,23.4051,63.1508,13.8718,15.3937,13.9505,12.3641,1.7173,19.9982,55.9363,9.1341,3.8601,76.1203,125.501,7.04,7.0377,38.6585,60.617,18.5336,4.5674,6.7509,13.4301,82.1651,13.4223,3.1044,13.1763,20.4669,27.3542,12.6542,12.9579,132.3183,35.1459,3.298,17.8909,12.9391,0.1607,14.7532,6.006,55.4642,14.8118,14.0009,21.4787,31.3196,36.221,9.6077,74.3273,0.134,15.1177,78.5045,11.8186,6.2197,27.9063,3.151,4.6632,38.8263,20.4513,24.0375,2.5392,12.3154,13.9995,52.1975,3.2145,32.7482,28.9735,42.1039,12.848,3.055,27.3145,29.9828,11.2976,7.5711,16.6033,43.8126,54.2141,3.3446,0.3086,42.5215,15.2154,0.6276,7.2511,22.0436,11.275,12.9894,1.2627,6.5927,15.4511,6.3705,27.4418,3.1836,1.4591,11.3272,14.8438,46.6922,10.9252,14.7593,20.4767,33.7082,0.7608,12.0189,24.2152,8.1622,0.6155,4.651,13.1696,16.1631,4.0514,27.024,9.5972,4.6278,4.1298,13.7426,12.6037,6.3149,4.4118,5.7317,8.7315,1.3202,0.3622,21.5907,38.1842,6.5526,10.4337,5.96,6.7658,3.9834,7.8276,1.6598,9.276,0.8759,6.0764,3.0147,4.1574,0.2497,19.6272,30.1043,2.2706,15.5554,0.8783,8.1681,10.556,0.4824,35.0423,2.9606,34.4243,0.1038
